File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Elf_Msg6,10066F0,1007570,D93570,D93EA0,E80,Y,80BA15A0,80BA2420,E80,0,actor,232
ovl_Obj_Nozoki,1007570,1008800,D93EA0,D94C50,1290,Y,80BA2420,80BA36C0,12A0,10,actor,233
ovl_En_Toto,1008800,100A540,D94C50,D960B0,1D40,Y,80BA36C0,80BA5400,1D40,0,actor,234
ovl_En_Railgibud,100A540,100D960,D960B0,D98450,3420,Y,80BA5400,80BA8820,3420,0,actor,235
ovl_En_Baba,100D960,100F810,D98450,D99B00,1EB0,Y,80BA8820,80BAA6D0,1EB0,0,actor,236
ovl_En_Suttari,100F810,10140B0,D99B00,D9CAE0,48A0,Y,80BAA6D0,80BAEF70,48A0,0,actor,237
ovl_En_Zod,10140B0,1015A20,D9CAE0,D9DD90,1970,Y,80BAEF70,80BB08E0,1970,0,actor,238
ovl_En_Kujiya,1015A20,1016810,D9DD90,D9E600,DF0,Y,80BB08E0,80BB16D0,DF0,0,actor,239
ovl_En_Geg,1016810,1019840,D9E600,DA0660,3030,Y,80BB16D0,80BB4700,3030,0,actor,23A
ovl_Obj_Kinoko,1019840,1019C30,DA0660,DA0A10,3F0,Y,80BB4700,80BB4AF0,3F0,0,actor,23B
ovl_Obj_Yasi,1019C30,1019F40,DA0A10,DA0CE0,310,Y,80BB4AF0,80BB4E00,310,0,actor,23C
ovl_En_Tanron1,1019F40,101B910,DA0CE0,DA1D50,19D0,Y,80BB4E00,80BB67D0,19D0,0,actor,23D
ovl_En_Tanron2,101B910,101D590,DA1D50,DA3220,1C80,Y,80BB67D0,80BB85A0,1DD0,150,actor,23E
ovl_En_Tanron3,101D590,101E8D0,DA3220,DA4100,1340,Y,80BB85A0,80BB98E0,1340,0,actor,23F
ovl_Obj_Chan,101E8D0,101FC80,DA4100,DA5180,13B0,Y,80BB98E0,80BBACA0,13C0,10,actor,240
ovl_En_Zos,101FC80,1021A60,DA5180,DA6490,1DE0,Y,80BBACA0,80BBCA80,1DE0,0,actor,241
ovl_En_S_Goro,1021A60,1024D90,DA6490,DA83D0,3330,Y,80BBCA80,80BBFDB0,3330,0,actor,242
ovl_En_Nb,1024D90,10268E0,DA83D0,DA96D0,1B50,Y,80BBFDB0,80BC1900,1B50,0,actor,243
ovl_En_Ja,10268E0,1028960,DA96D0,DAACF0,2080,Y,80BC1900,80BC3980,2080,0,actor,244
