File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
object_gi_mask06,1EFA000,1EFB8E0,16E0600,16E12B0,18E0,Y,,,,,object,
object_gi_mask16,1EFC000,1EFDFD0,16E12B0,16E2400,1FD0,Y,,,,,object,
object_astr_obj,1EFE000,1F004D0,16E2400,16E38E0,24D0,Y,,,,,object,
object_bsb,1F01000,1F0E3E0,16E38E0,16EF050,D3E0,Y,,,,,object,
object_fall2,1F0F000,1F178A0,16EF050,16F3C10,88A0,Y,,,,,object,
object_sth,1F18000,1F1B210,16F3C10,16F51A0,3210,Y,,,,,object,
object_gi_mssa,1F1C000,1F1D470,16F51A0,16F5DD0,1470,Y,,,,,object,
object_smtower,1F1E000,1F1F790,16F5DD0,16F7230,1790,Y,,,,,object,
object_gi_mask21,1F20000,1F213B0,16F7230,16F7B00,13B0,Y,,,,,object,
object_yado_obj,1F22000,1F232F0,16F7B00,16F88D0,12F0,Y,,,,,object,
object_syoten,1F24000,1F28DA0,16F88D0,16FB340,4DA0,Y,,,,,object,
object_moonend,1F29000,1F3BA00,16FB340,17061E0,12A00,Y,,,,,object,
object_ob,1F3C000,1F53EB0,17061E0,1714380,17EB0,Y,,,,,object,
object_gi_bottle_04,1F54000,1F55260,1714380,1714E50,1260,Y,,,,,object,
object_and,1F56000,1F682E0,1714E50,171EE10,122E0,Y,,,,,object,
object_obj_danpeilift,1F69000,1F69BD0,171EE10,171F6A0,BD0,Y,,,,,object,
object_drs,1F6A000,1F6FA90,171F6A0,1722D80,5A90,Y,,,,,object,
object_msmo,1F70000,1F716A0,1722D80,17239B0,16A0,Y,,,,,object,
object_an4,1F72000,1F7A8D0,17239B0,172BD30,88D0,Y,,,,,object,
object_wdor01,1F7B000,1F7C6B0,172BD30,172CCE0,16B0,Y,,,,,object,
object_wdor02,1F7D000,1F7E6B0,172CCE0,172DE50,16B0,Y,,,,,object,
object_wdor03,1F7F000,1F806B0,172DE50,172EBA0,16B0,Y,,,,,object,
object_wdor04,1F81000,1F82670,172EBA0,172FBA0,1670,Y,,,,,object,
object_wdor05,1F83000,1F84670,172FBA0,17309B0,1670,Y,,,,,object,
object_stk3,1F85000,1F8AF60,17309B0,1736B60,5F60,Y,,,,,object,
object_kinsta1_obj,1F8B000,1F8C2F0,1736B60,1737A20,12F0,Y,,,,,object,
object_kinsta2_obj,1F8D000,1F8E4F0,1737A20,17387C0,14F0,Y,,,,,object,
object_bh,1F8F000,1F90E70,17387C0,1739740,1E70,Y,,,,,object,
object_gi_mask17,1F91000,1F92C50,1739740,173A800,1C50,Y,,,,,object,
object_gi_mask22,1F93000,1F946E0,173A800,173B710,16E0,Y,,,,,object,
object_lbfshot,1F95000,1F96510,173B710,173C7B0,1510,Y,,,,,object,
object_fusen,1F97000,1F99450,173C7B0,173DF10,2450,Y,,,,,object,
object_ending_obj,1F9A000,1FA27E0,173DF10,17436F0,87E0,Y,,,,,object,
object_gi_mask13,1FA3000,1FA4600,17436F0,17440D0,1600,Y,,,,,object,
scene_texture_01,1FA5000,1FA9D00,17440D0,1747760,4D00,Y,,,,,,
scene_texture_02,1FAA000,1FABD00,1747760,1748AD0,1D00,Y,,,,,,
scene_texture_03,1FAC000,1FB0800,1748AD0,174B2E0,4800,Y,,,,,,
