File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Elf_Msg,ED1DF0,ED2370,D142E0,D146F0,580,Y,80912A10,80912F90,580,0,actor,8B
ovl_En_Honotrap,ED2370,ED4640,D146F0,D15FD0,22D0,Y,80912F90,80915260,22D0,0,actor,8C
ovl_En_Tubo_Trap,ED4640,ED53C0,D15FD0,D169A0,D80,Y,80915260,80915FE0,D80,0,actor,8D
ovl_Obj_Ice_Poly,ED53C0,ED62F0,D169A0,D17590,F30,Y,80915FE0,80916F10,F30,0,actor,8E
ovl_En_Fz,ED62F0,ED8840,D17590,D18FA0,2550,Y,80916F10,80919460,2550,0,actor,8F
ovl_En_Kusa,ED8840,EDA930,D18FA0,D1A8A0,20F0,Y,80919460,8091B770,2310,220,actor,90
ovl_Obj_Bean,EDA930,EDCFF0,D1A8A0,D1C210,26C0,Y,8091B770,8091DE30,26C0,0,actor,91
ovl_Obj_Bombiwa,EDCFF0,EDE810,D1C210,D1D3E0,1820,Y,8091DE30,8091F650,1820,0,actor,92
ovl_Obj_Switch,EDE810,EE0FF0,D1D3E0,D1EC10,27E0,Y,8091F650,80921E40,27F0,10,actor,93
ovl_Obj_Lift,EE0FF0,EE1AD0,D1EC10,D1F520,AE0,Y,80921E40,80922920,AE0,0,actor,95
ovl_Obj_Hsblock,EE1AD0,EE2050,D1F520,D1F990,580,Y,80922920,80922EA0,580,0,actor,96
ovl_En_Okarina_Tag,EE2050,EE24D0,D1F990,D1FD80,480,Y,80922EA0,80923320,480,0,actor,97
ovl_En_Goroiwa,EE24D0,EE70E0,D1FD80,D23400,4C10,Y,80923320,80927F30,4C10,0,actor,99
ovl_En_Daiku,EE70E0,EE7E10,D23400,D23E40,D30,Y,80927F30,80928C60,D30,0,actor,9C
ovl_En_Nwc,EE7E10,EE9120,D23E40,D24CE0,1310,Y,80928C60,80929F70,1310,0,actor,9D
ovl_Item_Inbox,EE9120,EE9280,D24CE0,D24DF0,160,Y,80929F70,8092A0D0,160,0,actor,9E
ovl_En_Ge1,EE9280,EEA2D0,D24DF0,D25A00,1050,Y,8092A0D0,8092B120,1050,0,actor,9F
ovl_Obj_Blockstop,EEA2D0,EEA500,D25A00,D25BF0,230,Y,8092B120,8092B350,230,0,actor,A0
ovl_En_Sda,EEA500,EEBAD0,D25BF0,D26A70,15D0,Y,8092B350,8092C9E0,1690,C0,actor,A1
ovl_En_Clear_Tag,EEBAD0,EF1A50,D26A70,D2A480,5F80,Y,8092C9E0,80932960,5F80,0,actor,A2
ovl_En_Gm,EF1A50,EF6190,D2A480,D2D2A0,4740,Y,80932960,809370A0,4740,0,actor,A4
ovl_En_Ms,EF6190,EF67C0,D2D2A0,D2D780,630,Y,809370A0,809376D0,630,0,actor,A5
ovl_En_Hs,EF67C0,EF7600,D2D780,D2E270,E40,Y,809376D0,80938510,E40,0,actor,A6
ovl_Bg_Ingate,EF7600,EF84D0,D2E270,D2EDF0,ED0,Y,80938510,809393E0,ED0,0,actor,A7
ovl_En_Kanban,EF84D0,EFBC30,D2EDF0,D31000,3760,Y,809393E0,8093CB40,3760,0,actor,A8
ovl_En_Attack_Niw,EFBC30,EFCE50,D31000,D31D40,1220,Y,8093CB40,8093DD60,1220,0,actor,AA
ovl_En_Mk,EFCE50,EFE080,D31D40,D32A40,1230,Y,8093DD60,8093EF90,1230,0,actor,AE
ovl_En_Owl,EFE080,F01250,D32A40,D34AC0,31D0,Y,8093EF90,80942160,31D0,0,actor,AF
ovl_En_Ishi,F01250,F03680,D34AC0,D36520,2430,Y,80942160,80944590,2430,0,actor,B0
ovl_Obj_Hana,F03680,F03760,D36520,D365E0,E0,Y,80944590,80944670,E0,0,actor,B1
ovl_Obj_Lightswitch,F03760,F04860,D365E0,D37140,1100,Y,80944670,80945770,1100,0,actor,B2
