File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_Boss_Goma,CDF070,CE5160,CDF070,0,60F0,N,80915A10,8091BB00,60F0,0,actor,28
ovl_Boss_Mo,CE5160,CF1120,CE5160,0,BFC0,N,8091BB00,8092C5D0,10AD0,4B10,actor,C4
ovl_Boss_Sst,CF1120,CFD7E0,CF1120,0,C6C0,N,8092C5D0,80938CD0,C700,40,actor,E9
ovl_Boss_Tw,CFD7E0,D11350,CFD7E0,0,13B70,N,80938CD0,8094F2C0,165F0,2A80,actor,DC
ovl_Boss_Va,D11350,D1FFE0,D11350,0,EC90,N,8094F2C0,80966950,17690,8A00,actor,BA
ovl_Demo_6K,D1FFE0,D23160,D1FFE0,0,3180,N,80966950,80969AD0,3180,0,actor,F5
ovl_Demo_Du,D23160,D26B40,D23160,0,39E0,N,80969AD0,8096D4B0,39E0,0,actor,A8
ovl_Demo_Ec,D26B40,D2A5E0,D26B40,0,3AA0,N,8096D4B0,80970F50,3AA0,0,actor,182
ovl_Demo_Effect,D2A5E0,D30A20,D2A5E0,0,6440,N,80970F50,80977390,6440,0,actor,8B
ovl_Demo_Ext,D30A20,D314D0,D30A20,0,AB0,N,80977390,80977E40,AB0,0,actor,118
ovl_Demo_Geff,D314D0,D31FC0,D314D0,0,AF0,N,80977E40,80978930,AF0,0,actor,1B2
ovl_Demo_Gj,D31FC0,D35F00,D31FC0,0,3F40,N,80978930,8097C870,3F40,0,actor,1B1
ovl_Demo_Go,D35F00,D36D00,D35F00,0,E00,N,8097C870,8097D670,E00,0,actor,CA
ovl_Demo_Gt,D36D00,D3C990,D36D00,0,5C90,N,8097D670,80983300,5C90,0,actor,174
ovl_Demo_Ik,D3C990,D3E270,D3C990,0,18E0,N,80983300,80984BE0,18E0,0,actor,114
ovl_Demo_Im,D3E270,D42510,D3E270,0,42A0,N,80984BE0,80988E80,42A0,0,actor,A9
ovl_Demo_Kankyo,D42510,D46610,D42510,0,4100,N,80988E80,8098CFD0,4150,50,actor,8C
ovl_Demo_Kekkai,D46610,D47AA0,D46610,0,1490,N,8098CFD0,8098E460,1490,0,actor,1A7
ovl_Demo_Sa,D47AA0,D4A870,D47AA0,0,2DD0,N,8098E460,80991230,2DD0,0,actor,C9
ovl_Demo_Shd,D4A870,D4CD00,D4A870,0,2490,N,80991230,809936C0,2490,0,actor,119
ovl_Demo_Tre_Lgt,D4CD00,D4D530,D4CD00,0,830,N,809936C0,80993EF0,830,0,actor,AA
ovl_Door_Ana,D4D530,D4DC20,D4D530,0,6F0,N,80993EF0,809945E0,6F0,0,actor,9B
ovl_Door_Gerudo,D4DC20,D4E290,D4DC20,0,670,N,809945E0,80994C50,670,0,actor,172
ovl_Door_Killer,D4E290,D4F8E0,D4E290,0,1650,N,80994C50,809962A0,1650,0,actor,1C1
ovl_Door_Shutter,D4F8E0,D51C60,D4F8E0,0,2380,N,809962A0,80998620,2380,0,actor,2E
ovl_Door_Toki,D51C60,D51DC0,D51C60,0,160,N,80998620,80998780,160,0,actor,70
ovl_Door_Warp1,D51DC0,D562E0,D51DC0,0,4520,N,80998780,8099CCB0,4530,10,actor,5D
ovl_Efc_Erupc,D562E0,D56F00,D562E0,0,C20,N,8099CCB0,8099D8D0,C20,0,actor,176
ovl_Eff_Dust,D56F00,D583E0,D56F00,0,14E0,N,8099D8D0,8099EDB0,14E0,0,actor,101
ovl_Effect_Ss_Blast,D583E0,D587E0,D583E0,0,400,N,8099EDB0,8099F1B0,400,0,effectSs,4
ovl_Effect_Ss_Bomb,D587E0,D58C80,D587E0,0,4A0,N,8099F1B0,8099F650,4A0,0,effectSs,2
ovl_Effect_Ss_Bomb2,D58C80,D59670,D58C80,0,9F0,N,8099F650,809A0040,9F0,0,effectSs,3
ovl_Effect_Ss_Bubble,D59670,D59B80,D59670,0,510,N,809A0040,809A0550,510,0,effectSs,7
ovl_Effect_Ss_D_Fire,D59B80,D5A0D0,D59B80,0,550,N,809A0550,809A0AA0,550,0,effectSs,6
