File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
object_mask_goron,11CD000,11CE7B0,E95FC0,E96E50,17B0,Y,,,,,object,
object_mask_zora,11CF000,11D0090,E96E50,E97950,1090,Y,,,,,object,
object_mask_nuts,11D1000,11D30E0,E97950,E98CA0,20E0,Y,,,,,object,
object_mask_boy,11D4000,11D60D0,E98CA0,E9A1C0,20D0,Y,,,,,object,
object_box,11D7000,11DF120,E9A1C0,E9E180,8120,Y,,,,,object,
object_okuta,11E0000,11E4680,E9E180,EA07E0,4680,Y,,,,,object,
object_wallmaster,11E5000,11EF070,EA07E0,EA70F0,A070,Y,,,,,object,
object_dy_obj,11F0000,120C8C0,EA70F0,EB9BB0,1C8C0,Y,,,,,object,
object_firefly,120D000,120E8C0,EB9BB0,EBAA40,18C0,Y,,,,,object,
object_dodongo,120F000,1218940,EBAA40,EC1680,9940,Y,,,,,object,
object_niw,1219000,121B540,EC1680,EC2970,2540,Y,,,,,object,
object_tite,121C000,121FA30,EC2970,EC50A0,3A30,Y,,,,,object,
object_ph,1220000,1221C90,EC50A0,EC5E60,1C90,Y,,,,,object,
object_dinofos,1222000,122F640,EC5E60,ED0140,D640,Y,,,,,object,
object_zl1,1230000,12443C0,ED0140,EDADB0,143C0,Y,,,,,object,
object_bubble,1245000,12460C0,EDADB0,EDB510,10C0,Y,,,,,object,
object_test3,1247000,1256800,EDB510,EE1E90,F800,Y,,,,,object,
object_famos,1257000,125AE40,EE1E90,EE4270,3E40,Y,,,,,object,
object_st,125B000,1260BB0,EE4270,EE7570,5BB0,Y,,,,,object,
object_thiefbird,1261000,12673E0,EE7570,EEB0A0,63E0,Y,,,,,object,
object_bombf,1268000,1269A00,EEB0A0,EEC040,1A00,Y,,,,,object,
object_am,126A000,126FD30,EEC040,EEF070,5D30,Y,,,,,object,
object_dekubaba,1270000,12739C0,EEF070,EF1860,39C0,Y,,,,,object,
object_warp1,1274000,127CC00,EF1860,EF8730,8C00,Y,,,,,object,
