File name,VROM start,VROM end,ROM start,ROM end,Size (VROM),Compressed?,VRAM start,VRAM end,Size (VRAM),bss,type,number
ovl_En_Bal,ECB080,ECDD10,CBBFE0,CBDE30,2C90,Y,80A62D40,80A659D0,2C90,0,actor,176
ovl_En_Ginko_Man,ECDD10,ECF9F0,CBDE30,CBEF70,1CE0,Y,80A659D0,80A676B0,1CE0,0,actor,177
ovl_En_Warp_Uzu,ECF9F0,ECFDE0,CBEF70,CBF290,3F0,Y,80A676B0,80A67AA0,3F0,0,actor,178
ovl_Obj_Driftice,ECFDE0,ED1120,CBF290,CC00C0,1340,Y,80A67AA0,80A68DE0,1340,0,actor,179
ovl_En_Look_Nuts,ED1120,ED2010,CC00C0,CC0BC0,EF0,Y,80A68DE0,80A69CD0,EF0,0,actor,17A
ovl_En_Mushi2,ED2010,ED5800,CC0BC0,CC3110,37F0,Y,80A69CD0,80A6D4C0,37F0,0,actor,17B
ovl_En_Fall,ED5800,ED8200,CC3110,CC4CE0,2A00,Y,80A6D4C0,80A705D0,3110,710,actor,17C
ovl_En_Mm3,ED8200,ED97C0,CC4CE0,CC5B50,15C0,Y,80A705D0,80A71B90,15C0,0,actor,17D
ovl_Bg_Crace_Movebg,ED97C0,EDA280,CC5B50,CC6310,AC0,Y,80A71B90,80A72670,AE0,20,actor,17E
ovl_En_Dno,EDA280,EDD030,CC6310,CC8110,2DB0,Y,80A72670,80A75420,2DB0,0,actor,17F
ovl_En_Pr2,EDD030,EDEE50,CC8110,CC9720,1E20,Y,80A75420,80A77240,1E20,0,actor,180
ovl_En_Prz,EDEE50,EE0450,CC9720,CCA830,1600,Y,80A77240,80A78840,1600,0,actor,181
ovl_En_Jso2,EE0450,EE4D00,CCA830,CCDA40,48B0,Y,80A78840,80A7D0F0,48B0,0,actor,182
ovl_Obj_Etcetera,EE4D00,EE5A20,CCDA40,CCE440,D20,Y,80A7D0F0,80A7DE10,D20,0,actor,183
ovl_En_Egol,EE5A20,EEA260,CCE440,CD1610,4840,Y,80A7DE10,80A82650,4840,0,actor,184
ovl_Obj_Mine,EEA260,EEDA60,CD1610,CD3CE0,3800,Y,80A82650,80A86150,3B00,300,actor,185
ovl_Obj_Purify,EEDA60,EEE3B0,CD3CE0,CD43A0,950,Y,80A86150,80A86AA0,950,0,actor,186
ovl_En_Tru,EEE3B0,EF4500,CD43A0,CD80E0,6150,Y,80A86AA0,80A8CBF0,6150,0,actor,187
ovl_En_Trt,EF4500,EF9140,CD80E0,CDB190,4C40,Y,80A8CBF0,80A91830,4C40,0,actor,188
ovl_En_Test5,EF9140,EF94C0,CDB190,CDB490,380,Y,80A91830,80A91BB0,380,0,actor,18B
ovl_En_Test6,EF94C0,EFD6A0,CDB490,CDE170,41E0,Y,80A91BB0,80A95EB0,4300,120,actor,18C
ovl_En_Az,EFD6A0,F02AD0,CDE170,CE1790,5430,Y,80A95EB0,80A9B300,5450,20,actor,18D
